timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61756929,sitting,1.0014,-0.0027,-0.0285,0.5600,-2.8000,0.7350
61756948,sitting,1.0021,-0.0039,-0.0281,0.5600,-2.8000,0.7350
61756967,sitting,1.0016,-0.0034,-0.0290,0.5600,-2.7650,0.7700
61756986,sitting,1.0014,-0.0017,-0.0290,0.5250,-2.7650,0.7700
61757006,sitting,1.0011,-0.0024,-0.0281,0.5600,-2.7300,0.7700
61757025,sitting,1.0019,-0.0020,-0.0290,0.5950,-2.7300,0.7700
61757044,sitting,1.0016,-0.0032,-0.0288,0.5600,-2.7650,0.7700
61757063,sitting,1.0011,-0.0034,-0.0290,0.5600,-2.7300,0.7700
61757083,sitting,1.0019,-0.0024,-0.0290,0.5600,-2.7300,0.7700
61757102,sitting,1.0024,-0.0037,-0.0276,0.5600,-2.7300,0.7700
61757121,sitting,1.0011,-0.0032,-0.0295,0.5600,-2.7650,0.7700
61757140,sitting,1.0019,-0.0027,-0.0285,0.5950,-2.7300,0.7350
61757160,sitting,1.0024,-0.0039,-0.0293,0.5600,-2.7300,0.7700
61757179,sitting,1.0021,-0.0027,-0.0283,0.5950,-2.7300,0.7700
61757198,sitting,1.0021,-0.0032,-0.0281,0.5250,-2.7650,0.7700
61757217,sitting,1.0014,-0.0039,-0.0285,0.5250,-2.7650,0.7700
61757236,sitting,1.0021,-0.0037,-0.0278,0.5600,-2.8000,0.7350
61757256,sitting,1.0009,-0.0032,-0.0290,0.5600,-2.8000,0.7700
61757275,sitting,1.0019,-0.0024,-0.0290,0.5600,-2.7300,0.7700
61757294,sitting,1.0016,-0.0022,-0.0293,0.5600,-2.7300,0.7700
61757313,sitting,1.0019,-0.0017,-0.0285,0.5600,-2.8000,0.7350
61757333,sitting,1.0016,-0.0034,-0.0283,0.5600,-2.7650,0.7700
61757352,sitting,1.0028,-0.0046,-0.0281,0.5250,-2.8000,0.7700
61757371,sitting,1.0011,-0.0037,-0.0293,0.5250,-2.7300,0.8400
61757390,sitting,1.0011,-0.0029,-0.0295,0.5250,-2.7650,0.7700
61757410,sitting,1.0009,-0.0037,-0.0288,0.5600,-2.7300,0.7700
61757429,sitting,1.0016,-0.0032,-0.0290,0.5600,-2.7300,0.7700
61757448,sitting,1.0028,-0.0027,-0.0295,0.5600,-2.7300,0.7700
61757467,sitting,1.0024,-0.0027,-0.0298,0.5250,-2.7650,0.7700
61757486,sitting,1.0014,-0.0029,-0.0276,0.5600,-2.7300,0.7700
61757506,sitting,1.0009,-0.0037,-0.0285,0.5600,-2.7650,0.7700
61757525,sitting,1.0016,-0.0034,-0.0281,0.5950,-2.8000,0.7700
61757544,sitting,1.0021,-0.0022,-0.0288,0.5600,-2.7300,0.7350
61757563,sitting,1.0019,-0.0034,-0.0290,0.5600,-2.7300,0.7700
61757583,sitting,1.0028,-0.0027,-0.0283,0.5950,-2.7300,0.8050
61757602,sitting,1.0019,-0.0034,-0.0290,0.5600,-2.7300,0.7700
61757621,sitting,1.0009,-0.0032,-0.0283,0.5600,-2.8000,0.7700
61757640,sitting,1.0019,-0.0027,-0.0290,0.5600,-2.8000,0.7350
61757660,sitting,1.0011,-0.0029,-0.0281,0.5600,-2.7650,0.7000
61757679,sitting,1.0009,-0.0034,-0.0288,0.5600,-2.7300,0.7350
61757698,sitting,1.0016,-0.0032,-0.0290,0.5600,-2.8000,0.7350
61757717,sitting,1.0016,-0.0020,-0.0288,0.5600,-2.7650,0.7700
61757736,sitting,1.0011,-0.0032,-0.0293,0.5600,-2.8000,0.7700
61757756,sitting,1.0009,-0.0034,-0.0293,0.5600,-2.8000,0.8050
61757775,sitting,1.0021,-0.0029,-0.0285,0.5250,-2.7650,0.8050
61757794,sitting,1.0021,-0.0027,-0.0283,0.5600,-2.7650,0.7350
61757813,sitting,1.0014,-0.0034,-0.0293,0.5250,-2.7650,0.7350
61757833,sitting,1.0016,-0.0029,-0.0293,0.5600,-2.8000,0.7700
61757852,sitting,1.0016,-0.0034,-0.0276,0.5600,-2.8000,0.7700
61757871,sitting,1.0021,-0.0032,-0.0283,0.5250,-2.8000,0.7700
61757890,sitting,1.0024,-0.0027,-0.0295,0.5600,-2.7300,0.7700
61757910,sitting,1.0021,-0.0027,-0.0288,0.5600,-2.8000,0.7700
61757929,sitting,1.0028,-0.0029,-0.0283,0.5600,-2.7650,0.7700
61757948,sitting,1.0011,-0.0024,-0.0285,0.5600,-2.7300,0.7700
61757967,sitting,1.0019,-0.0027,-0.0288,0.5600,-2.7300,0.7700
61757986,sitting,1.0019,-0.0034,-0.0290,0.5600,-2.8000,0.7700
61758006,sitting,1.0019,-0.0037,-0.0285,0.5600,-2.7300,0.7700
61758025,sitting,1.0016,-0.0029,-0.0290,0.5600,-2.7650,0.7700
61758044,sitting,1.0014,-0.0022,-0.0285,0.5600,-2.7650,0.7700
61758063,sitting,1.0011,-0.0027,-0.0283,0.5600,-2.7300,0.7350
61758083,sitting,1.0019,-0.0032,-0.0283,0.5250,-2.7650,0.7700
61758102,sitting,1.0016,-0.0024,-0.0288,0.5600,-2.7650,0.7350
61758121,sitting,1.0009,-0.0029,-0.0293,0.5600,-2.7300,0.7350
61758140,sitting,1.0021,-0.0032,-0.0288,0.5600,-2.7650,0.7000
61758160,sitting,1.0019,-0.0032,-0.0283,0.5950,-2.7650,0.7700
61758179,sitting,1.0021,-0.0027,-0.0276,0.5600,-2.7300,0.7700
61758198,sitting,1.0014,-0.0032,-0.0276,0.5600,-2.7650,0.7700
61758217,sitting,1.0009,-0.0032,-0.0281,0.5600,-2.7300,0.7700
61758236,sitting,1.0009,-0.0041,-0.0281,0.5600,-2.7650,0.7700
61758256,sitting,1.0011,-0.0041,-0.0281,0.5600,-2.7650,0.8050
61758275,sitting,1.0009,-0.0032,-0.0281,0.5600,-2.8000,0.7700
61758294,sitting,1.0016,-0.0027,-0.0290,0.5600,-2.8000,0.7700
61758313,sitting,1.0014,-0.0029,-0.0276,0.5600,-2.8000,0.8050
61758333,sitting,1.0011,-0.0032,-0.0285,0.5600,-2.7300,0.7700
61758352,sitting,1.0014,-0.0020,-0.0285,0.5600,-2.7650,0.8050
61758371,sitting,1.0021,-0.0022,-0.0285,0.5600,-2.7300,0.7700
61758390,sitting,1.0021,-0.0029,-0.0293,0.5250,-2.7300,0.7350
61758410,sitting,1.0024,-0.0032,-0.0290,0.5250,-2.7650,0.7700
61758429,sitting,1.0019,-0.0027,-0.0285,0.5600,-2.7300,0.7700
61758448,sitting,1.0009,-0.0020,-0.0293,0.5600,-2.8000,0.7700
61758467,sitting,1.0016,-0.0017,-0.0290,0.5600,-2.7650,0.7700
61758486,sitting,1.0024,-0.0032,-0.0290,0.5600,-2.7300,0.7700
61758506,sitting,1.0014,-0.0029,-0.0281,0.5600,-2.7300,0.7700
61758525,sitting,1.0016,-0.0022,-0.0288,0.5600,-2.7650,0.7700
61758544,sitting,1.0016,-0.0037,-0.0288,0.5600,-2.7300,0.7700
61758563,sitting,1.0019,-0.0032,-0.0290,0.5600,-2.8000,0.7700
61758583,sitting,1.0019,-0.0029,-0.0290,0.5250,-2.7650,0.7350
61758602,sitting,1.0019,-0.0034,-0.0290,0.5600,-2.7650,0.7350
61758621,sitting,1.0033,-0.0029,-0.0300,0.5600,-2.7300,0.7700
61758640,sitting,1.0031,-0.0029,-0.0298,0.5600,-2.7650,0.7700
61758660,sitting,1.0011,-0.0027,-0.0293,0.5600,-2.7650,0.7350
61758679,sitting,1.0016,-0.0022,-0.0290,0.5600,-2.7300,0.7700
61758698,sitting,1.0019,-0.0034,-0.0293,0.5600,-2.7300,0.7700
61758717,sitting,1.0011,-0.0022,-0.0281,0.5600,-2.7650,0.7700
61758736,sitting,1.0014,-0.0022,-0.0290,0.5600,-2.8000,0.7700
61758756,sitting,1.0014,-0.0029,-0.0295,0.5600,-2.7300,0.7700
61758775,sitting,1.0024,-0.0029,-0.0283,0.5600,-2.7650,0.8050
61758794,sitting,1.0016,-0.0020,-0.0281,0.5250,-2.7650,0.7700
61758813,sitting,1.0014,-0.0027,-0.0293,0.5250,-2.8000,0.7700
61758833,sitting,1.0014,-0.0024,-0.0288,0.5250,-2.7300,0.7700
61758852,sitting,1.0014,-0.0032,-0.0288,0.5600,-2.7650,0.7700
61758871,sitting,1.0011,-0.0029,-0.0283,0.5600,-2.7650,0.8050
61758890,sitting,1.0016,-0.0037,-0.0285,0.5600,-2.7650,0.7350
61758910,sitting,1.0011,-0.0022,-0.0298,0.5600,-2.8000,0.7700
61758929,sitting,1.0026,-0.0032,-0.0288,0.5600,-2.7300,0.7700
61758948,sitting,1.0014,-0.0022,-0.0293,0.5600,-2.7650,0.7700
61758967,sitting,1.0014,-0.0024,-0.0281,0.5600,-2.7650,0.7700
61758986,sitting,1.0016,-0.0034,-0.0271,0.5250,-2.7300,0.7700
61759006,sitting,1.0021,-0.0024,-0.0290,0.5600,-2.8000,0.7700
61759025,sitting,1.0011,-0.0027,-0.0290,0.5600,-2.7300,0.7700
61759044,sitting,1.0019,-0.0032,-0.0278,0.5950,-2.6950,0.7700
61759063,sitting,1.0014,-0.0032,-0.0288,0.5600,-2.7300,0.7700
61759083,sitting,1.0019,-0.0032,-0.0290,0.5600,-2.7650,0.7700
61759102,sitting,1.0021,-0.0032,-0.0293,0.5250,-2.7650,0.7700
61759121,sitting,1.0014,-0.0020,-0.0281,0.5600,-2.7650,0.7700
61759140,sitting,1.0011,-0.0024,-0.0283,0.5600,-2.7300,0.7700
61759160,sitting,1.0031,-0.0017,-0.0285,0.5600,-2.8000,0.7350
61759179,sitting,1.0006,-0.0020,-0.0293,0.5250,-2.8000,0.7350
61759198,sitting,1.0014,-0.0029,-0.0295,0.5600,-2.7650,0.7700
61759217,sitting,1.0011,-0.0032,-0.0288,0.5600,-2.8000,0.7350
61759236,sitting,1.0024,-0.0029,-0.0285,0.5600,-2.7650,0.7700
61759256,sitting,1.0021,-0.0032,-0.0285,0.5600,-2.7650,0.7700
61759275,sitting,1.0026,-0.0032,-0.0276,0.5600,-2.7650,0.7700
61759294,sitting,1.0009,-0.0039,-0.0278,0.5600,-2.7650,0.7700
61759313,sitting,1.0024,-0.0024,-0.0288,0.5600,-2.7300,0.7700
61759333,sitting,1.0011,-0.0020,-0.0283,0.5250,-2.7650,0.7700
61759352,sitting,1.0016,-0.0034,-0.0283,0.5600,-2.7650,0.7700
61759371,sitting,1.0019,-0.0024,-0.0290,0.5250,-2.7650,0.7700
61759390,sitting,1.0024,-0.0027,-0.0283,0.5950,-2.7300,0.7700
61759410,sitting,1.0021,-0.0024,-0.0290,0.5600,-2.7650,0.7700
61759429,sitting,1.0011,-0.0029,-0.0278,0.5600,-2.8000,0.7350
61759448,sitting,1.0011,-0.0029,-0.0290,0.5600,-2.7300,0.8050
61759467,sitting,1.0019,-0.0027,-0.0285,0.5600,-2.7650,0.7700
61759486,sitting,1.0014,-0.0029,-0.0288,0.5600,-2.7650,0.8050
61759506,sitting,1.0026,-0.0032,-0.0290,0.5600,-2.7650,0.7700
61759525,sitting,1.0009,-0.0024,-0.0285,0.5600,-2.8000,0.8400
61759544,sitting,1.0019,-0.0027,-0.0293,0.5600,-2.7300,0.8050
61759563,sitting,1.0011,-0.0044,-0.0268,0.5600,-2.6250,0.8050
61759583,sitting,1.0002,0.0034,-0.0327,0.5950,-3.2550,0.5600
61759602,sitting,1.0041,-0.0056,-0.0227,0.6300,-1.8200,1.0500
61759621,sitting,1.0009,-0.0049,-0.0303,0.4550,-3.7450,0.5250
61759640,sitting,1.0011,-0.0039,-0.0312,0.5600,-2.2050,0.8050
61759660,sitting,1.0019,-0.0044,-0.0254,0.5250,-2.7650,0.7350
61759679,sitting,1.0016,-0.0007,-0.0317,0.5250,-3.0450,0.6650
61759698,sitting,1.0014,-0.0061,-0.0276,0.5950,-2.3800,0.9100
61759717,sitting,1.0004,-0.0027,-0.0300,0.4900,-3.1500,0.5950
61759736,sitting,1.0024,0.0005,-0.0283,0.5600,-2.4500,0.7700
