timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
62085185,sitting,0.0010,1.0014,0.0095,0.5600,-2.7300,0.7700
62085204,sitting,0.0020,1.0011,0.0100,0.5600,-2.7650,0.7350
62085223,sitting,0.0022,1.0014,0.0088,0.5600,-2.7650,0.7700
62085242,sitting,0.0015,1.0014,0.0098,0.5600,-2.7650,0.7700
62085262,sitting,0.0012,1.0016,0.0095,0.5250,-2.7650,0.7700
62085281,sitting,0.0015,1.0016,0.0085,0.5600,-2.7300,0.7350
62085300,sitting,0.0015,1.0004,0.0090,0.5600,-2.7300,0.7700
62085319,sitting,0.0015,1.0006,0.0090,0.5600,-2.7300,0.7350
62085339,sitting,0.0032,1.0002,0.0088,0.5600,-2.7300,0.8050
62085358,sitting,0.0032,0.9994,0.0102,0.5600,-2.7650,0.7700
62085377,sitting,0.0020,1.0004,0.0098,0.5250,-2.7300,0.7700
62085396,sitting,0.0015,1.0009,0.0095,0.5250,-2.7650,0.7700
62085416,sitting,0.0015,1.0014,0.0105,0.5600,-2.7650,0.7700
62085435,sitting,0.0012,1.0014,0.0090,0.5600,-2.7650,0.7700
62085454,sitting,0.0015,1.0004,0.0095,0.5600,-2.7300,0.7350
62085473,sitting,0.0010,1.0014,0.0102,0.4900,-2.7300,0.7700
62085492,sitting,0.0015,0.9999,0.0090,0.5600,-2.7300,0.7700
62085512,sitting,0.0022,1.0006,0.0093,0.5600,-2.8000,0.7700
62085531,sitting,0.0015,1.0009,0.0098,0.5600,-2.7650,0.7700
62085550,sitting,0.0010,1.0011,0.0100,0.5600,-2.7650,0.7700
62085569,sitting,0.0010,1.0014,0.0090,0.5600,-2.7650,0.8050
62085589,sitting,0.0017,1.0011,0.0098,0.5600,-2.8000,0.7700
62085608,sitting,0.0017,1.0011,0.0093,0.5600,-2.7650,0.7350
62085627,sitting,0.0002,1.0011,0.0100,0.5950,-2.7300,0.7700
62085646,sitting,0.0015,1.0004,0.0102,0.5600,-2.8000,0.7700
62085666,sitting,0.0012,0.9999,0.0095,0.5600,-2.7650,0.7700
62085685,sitting,0.0010,1.0004,0.0095,0.5600,-2.7300,0.7700
62085704,sitting,0.0007,1.0011,0.0095,0.5600,-2.8000,0.7700
62085723,sitting,0.0015,1.0002,0.0100,0.5600,-2.7650,0.7700
62085742,sitting,0.0015,1.0004,0.0083,0.5600,-2.7300,0.7700
62085762,sitting,0.0012,1.0006,0.0088,0.5600,-2.7300,0.7700
62085781,sitting,0.0012,1.0009,0.0095,0.5600,-2.8000,0.7700
62085800,sitting,0.0002,1.0011,0.0093,0.5600,-2.7300,0.7700
62085819,sitting,0.0007,1.0014,0.0095,0.5250,-2.7300,0.8050
62085839,sitting,0.0005,1.0006,0.0100,0.5600,-2.7650,0.7700
62085858,sitting,0.0010,1.0016,0.0095,0.5600,-2.8000,0.7700
62085877,sitting,0.0007,1.0004,0.0088,0.5600,-2.7300,0.7700
62085896,sitting,0.0007,1.0009,0.0093,0.5600,-2.7650,0.7700
62085916,sitting,0.0020,1.0014,0.0102,0.5600,-2.7650,0.7700
62085935,sitting,0.0015,1.0016,0.0100,0.5600,-2.7300,0.7700
62085954,sitting,0.0012,1.0006,0.0100,0.5600,-2.7650,0.7350
62085973,sitting,0.0020,1.0006,0.0102,0.6300,-2.7650,0.7700
62085992,sitting,0.0007,1.0009,0.0105,0.5600,-2.7650,0.7700
62086012,sitting,0.0010,1.0009,0.0088,0.5950,-2.7300,0.7350
62086031,sitting,0.0015,1.0021,0.0100,0.5600,-2.7300,0.7700
62086050,sitting,0.0015,1.0019,0.0095,0.5600,-2.7300,0.7700
62086069,sitting,0.0020,1.0014,0.0098,0.5600,-2.7300,0.7700
62086089,sitting,0.0020,1.0011,0.0093,0.5600,-2.7650,0.7700
62086108,sitting,0.0010,1.0011,0.0088,0.5600,-2.7650,0.7700
62086127,sitting,0.0017,1.0014,0.0098,0.5250,-2.7650,0.7700
62086146,sitting,0.0020,1.0019,0.0088,0.5600,-2.7650,0.7700
62086166,sitting,0.0015,1.0009,0.0098,0.5600,-2.7650,0.7700
62086185,sitting,0.0015,1.0011,0.0095,0.5600,-2.7650,0.7700
62086204,sitting,0.0015,1.0011,0.0095,0.5600,-2.7300,0.7700
62086223,sitting,0.0007,1.0016,0.0102,0.5250,-2.7300,0.7700
62086242,sitting,0.0012,1.0006,0.0093,0.5600,-2.7300,0.7700
62086262,sitting,0.0020,1.0011,0.0098,0.5600,-2.7300,0.7700
62086281,sitting,0.0015,1.0016,0.0095,0.5600,-2.7300,0.7700
62086300,sitting,0.0017,1.0009,0.0090,0.5600,-2.7650,0.8050
62086319,sitting,0.0012,1.0006,0.0095,0.5600,-2.7650,0.7700
62086339,sitting,0.0010,1.0014,0.0093,0.5600,-2.7650,0.7700
62086358,sitting,0.0002,1.0021,0.0093,0.4900,-2.7300,0.7700
62086377,sitting,0.0007,1.0006,0.0095,0.5600,-2.7300,0.7700
62086396,sitting,0.0017,1.0006,0.0095,0.5950,-2.7300,0.7700
62086416,sitting,0.0012,1.0004,0.0102,0.6300,-2.7300,0.7700
62086435,sitting,0.0015,1.0004,0.0088,0.5250,-2.7650,0.7700
62086454,sitting,0.0007,0.9999,0.0098,0.5950,-2.7650,0.7700
62086473,sitting,0.0015,1.0004,0.0090,0.5600,-2.7300,0.7350
62086492,sitting,0.0007,1.0006,0.0090,0.5600,-2.7300,0.7700
62086512,sitting,0.0005,1.0011,0.0105,0.5950,-2.7300,0.8050
62086531,sitting,0.0010,1.0016,0.0090,0.5600,-2.7300,0.7700
62086550,sitting,0.0015,1.0014,0.0093,0.5600,-2.8000,0.7350
62086569,sitting,0.0024,0.9999,0.0100,0.5600,-2.7300,0.7700
62086589,sitting,0.0015,1.0002,0.0095,0.5250,-2.7300,0.7700
62086608,sitting,0.0012,1.0016,0.0098,0.5950,-2.7300,0.7700
62086627,sitting,0.0010,1.0014,0.0098,0.5950,-2.7300,0.7700
62086646,sitting,0.0012,1.0021,0.0098,0.5600,-2.7300,0.7700
62086666,sitting,0.0002,1.0006,0.0095,0.5600,-2.8000,0.7700
62086685,sitting,0.0020,1.0011,0.0105,0.5600,-2.7300,0.7700
62086704,sitting,0.0024,1.0002,0.0095,0.5600,-2.7650,0.7700
62086723,sitting,0.0015,1.0002,0.0093,0.5600,-2.7300,0.7700
62086742,sitting,0.0007,1.0019,0.0095,0.5600,-2.7650,0.7350
62086762,sitting,0.0007,1.0002,0.0098,0.5600,-2.8000,0.7700
62086781,sitting,0.0012,1.0011,0.0095,0.5250,-2.7650,0.8050
62086800,sitting,0.0012,1.0006,0.0093,0.5600,-2.7650,0.7700
62086819,sitting,0.0012,1.0014,0.0090,0.5600,-2.8000,0.7700
62086839,sitting,0.0022,1.0014,0.0098,0.5600,-2.7650,0.7700
62086858,sitting,0.0017,1.0004,0.0100,0.5600,-2.7650,0.7700
62086877,sitting,0.0012,1.0009,0.0090,0.5600,-2.7300,0.7700
62086896,sitting,0.0012,1.0006,0.0102,0.5250,-2.7300,0.7700
62086916,sitting,0.0015,1.0016,0.0105,0.5600,-2.7650,0.7700
62086935,sitting,0.0000,1.0011,0.0093,0.5600,-2.7300,0.8050
62086954,sitting,0.0010,1.0002,0.0098,0.5600,-2.7300,0.7700
62086973,sitting,0.0017,1.0014,0.0085,0.5600,-2.7300,0.7700
62086992,sitting,0.0012,1.0016,0.0090,0.5600,-2.7300,0.8050
62087012,sitting,0.0012,1.0019,0.0095,0.5600,-2.7650,0.7700
62087031,sitting,0.0010,1.0016,0.0090,0.5600,-2.7300,0.7700
62087050,sitting,0.0020,1.0011,0.0093,0.5950,-2.7300,0.7700
62087069,sitting,0.0015,1.0004,0.0105,0.5250,-2.7300,0.7700
62087089,sitting,0.0020,1.0004,0.0110,0.5600,-2.7300,0.7350
62087108,sitting,0.0010,1.0006,0.0100,0.5600,-2.7650,0.7700
62087127,sitting,0.0024,1.0016,0.0095,0.5600,-2.7300,0.7700
62087146,sitting,0.0017,1.0016,0.0098,0.5600,-2.7650,0.7700
62087166,sitting,0.0007,1.0011,0.0100,0.5950,-2.7300,0.7700
62087185,sitting,0.0007,1.0014,0.0095,0.5600,-2.7300,0.7700
62087204,sitting,0.0015,1.0014,0.0090,0.5600,-2.7650,0.7700
62087223,sitting,0.0015,1.0011,0.0095,0.5600,-2.7300,0.7700
62087242,sitting,0.0022,1.0006,0.0095,0.5600,-2.8000,0.7700
62087262,sitting,0.0024,1.0011,0.0088,0.5600,-2.7300,0.7700
62087281,sitting,0.0010,1.0014,0.0098,0.5950,-2.7650,0.7700
62087300,sitting,0.0010,1.0004,0.0098,0.5600,-2.7300,0.7350
62087319,sitting,0.0012,1.0014,0.0083,0.5600,-2.7300,0.8050
62087339,sitting,0.0017,1.0014,0.0098,0.5600,-2.7300,0.7700
62087358,sitting,0.0010,0.9999,0.0102,0.5600,-2.7300,0.7700
62087377,sitting,0.0012,1.0019,0.0100,0.5250,-2.7650,0.8050
62087396,sitting,0.0017,1.0016,0.0095,0.5250,-2.8000,0.7700
62087416,sitting,0.0020,1.0009,0.0093,0.5600,-2.7300,0.7700
62087435,sitting,0.0022,1.0011,0.0098,0.5250,-2.7300,0.8050
62087454,sitting,0.0012,1.0011,0.0100,0.5600,-2.7300,0.7700
62087473,sitting,0.0015,1.0006,0.0100,0.5600,-2.7300,0.7700
62087492,sitting,0.0010,1.0009,0.0105,0.5950,-2.7300,0.8050
62087512,sitting,0.0020,1.0016,0.0102,0.5250,-2.7300,0.7700
62087531,sitting,0.0020,1.0009,0.0093,0.5600,-2.7300,0.7700
62087550,sitting,0.0005,1.0009,0.0100,0.5600,-2.7300,0.7350
62087569,sitting,0.0010,1.0011,0.0098,0.5600,-2.7300,0.7700
62087589,sitting,0.0022,1.0016,0.0098,0.5600,-2.7300,0.7700
62087608,sitting,0.0017,1.0004,0.0100,0.5600,-2.7300,0.7350
62087627,sitting,0.0020,1.0006,0.0100,0.5600,-2.7650,0.7700
62087646,sitting,0.0010,1.0009,0.0090,0.5600,-2.7650,0.7700
62087666,sitting,0.0002,1.0011,0.0090,0.5600,-2.7300,0.7700
62087685,sitting,0.0015,1.0016,0.0095,0.5600,-2.7300,0.7700
62087704,sitting,0.0017,1.0014,0.0098,0.5600,-2.7650,0.7700
62087723,sitting,0.0017,1.0014,0.0083,0.5600,-2.7650,0.7700
62087742,sitting,0.0012,1.0014,0.0095,0.5950,-2.8000,0.7700
62087762,sitting,0.0015,1.0014,0.0095,0.5600,-2.7650,0.7700
62087781,sitting,0.0022,1.0009,0.0107,0.5600,-2.7650,0.7700
62087800,sitting,0.0012,1.0006,0.0102,0.5600,-2.8000,0.7700
62087819,sitting,0.0007,1.0014,0.0098,0.5250,-2.7300,0.7700
62087839,sitting,-0.0005,1.0016,0.0088,0.5250,-2.7300,0.7700
62087858,sitting,0.0015,1.0004,0.0098,0.5250,-2.7650,0.7700
62087877,sitting,0.0022,1.0009,0.0098,0.5250,-2.7650,0.7700
62087896,sitting,0.0015,1.0004,0.0095,0.5600,-2.7650,0.7700
62087916,sitting,0.0012,1.0004,0.0105,0.5600,-2.7650,0.7700
62087935,sitting,0.0017,1.0004,0.0093,0.5600,-2.7650,0.7000
62087954,sitting,0.0007,1.0004,0.0090,0.5600,-2.7300,0.7700
62087973,sitting,0.0024,1.0006,0.0102,0.5600,-2.7650,0.7700
62087992,sitting,0.0012,1.0006,0.0107,0.5600,-2.7300,0.7350
62088012,sitting,0.0012,1.0014,0.0098,0.5600,-2.7300,0.7700
62088031,sitting,0.0005,1.0011,0.0102,0.5600,-2.7300,0.7350
62088050,sitting,0.0010,1.0006,0.0095,0.5600,-2.7300,0.7350
62088069,sitting,0.0015,1.0011,0.0090,0.5600,-2.7300,0.7000
62088089,sitting,0.0022,1.0011,0.0093,0.5600,-2.7650,0.7700
62088108,sitting,0.0020,1.0006,0.0098,0.5600,-2.7300,0.7700
62088127,sitting,0.0007,1.0011,0.0095,0.5600,-2.7300,0.7350
62088146,sitting,0.0012,1.0004,0.0100,0.5600,-2.7300,0.7350
62088166,sitting,0.0007,1.0002,0.0102,0.5600,-2.7650,0.7700
62088185,sitting,0.0012,0.9997,0.0100,0.5950,-2.8000,0.7000
62088204,sitting,0.0012,1.0014,0.0100,0.5600,-2.7300,0.7350
62088223,sitting,0.0012,1.0014,0.0105,0.5600,-2.8000,0.7350
62088242,sitting,0.0012,1.0009,0.0095,0.5600,-2.8000,0.7700
62088262,sitting,0.0012,0.9999,0.0098,0.5600,-2.7300,0.7700
62088281,sitting,0.0012,1.0009,0.0107,0.5600,-2.8000,0.7700
62088300,sitting,0.0017,1.0016,0.0102,0.5250,-2.8000,0.7700
62088319,sitting,0.0017,1.0016,0.0093,0.5600,-2.7300,0.7700
62088339,sitting,0.0007,1.0009,0.0100,0.5600,-2.7300,0.7700
62088358,sitting,0.0017,1.0004,0.0098,0.5600,-2.7300,0.7700
62088377,sitting,0.0022,1.0006,0.0100,0.5600,-2.7300,0.7700
62088396,sitting,0.0015,1.0009,0.0088,0.4900,-2.8000,0.7700
62088416,sitting,0.0012,1.0014,0.0095,0.5600,-2.7650,0.7700
62088435,sitting,0.0015,1.0006,0.0098,0.5600,-2.7650,0.7700
62088454,sitting,0.0017,1.0011,0.0098,0.5250,-2.7300,0.7700
62088473,sitting,0.0017,1.0016,0.0098,0.5250,-2.7300,0.8050
62088492,sitting,0.0015,1.0009,0.0098,0.5600,-2.7650,0.7700
62088512,sitting,0.0017,1.0011,0.0098,0.5250,-2.8000,0.7700
62088531,sitting,0.0015,1.0011,0.0098,0.5600,-2.7300,0.7700
62088550,sitting,0.0017,0.9997,0.0088,0.5950,-2.7300,0.7700
62088569,sitting,0.0022,1.0009,0.0095,0.5600,-2.7650,0.7350
62088589,sitting,0.0015,1.0011,0.0102,0.5600,-2.7300,0.7350
62088608,sitting,0.0010,1.0019,0.0095,0.5600,-2.7300,0.7700
62088627,sitting,0.0010,1.0006,0.0093,0.5950,-2.7300,0.7700
62088646,sitting,0.0012,1.0016,0.0095,0.5600,-2.7300,0.7700
62088666,sitting,0.0017,1.0016,0.0100,0.5250,-2.7650,0.7350
62088685,sitting,0.0017,1.0009,0.0095,0.5600,-2.7300,0.7700
62088704,sitting,0.0012,1.0006,0.0100,0.5600,-2.8000,0.7700
62088723,sitting,0.0017,1.0009,0.0107,0.5600,-2.7650,0.7700
62088742,sitting,0.0020,1.0026,0.0098,0.5600,-2.7650,0.7700
62088762,sitting,0.0017,1.0009,0.0100,0.5600,-2.7650,0.7700
62088781,sitting,0.0015,0.9999,0.0095,0.5600,-2.7300,0.7700
62088800,sitting,0.0017,1.0011,0.0093,0.5600,-2.8000,0.7700
62088819,sitting,0.0012,1.0014,0.0105,0.5600,-2.8000,0.8050
