timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61362375,sitting,0.0261,0.0110,1.0216,0.5600,-2.7650,0.7700
61362394,sitting,0.0261,0.0100,1.0211,0.5950,-2.7300,0.7700
61362413,sitting,0.0259,0.0105,1.0209,0.5600,-2.7300,0.7700
61362432,sitting,0.0254,0.0107,1.0211,0.5950,-2.7300,0.8050
61362452,sitting,0.0246,0.0117,1.0202,0.5600,-2.7300,0.7700
61362471,sitting,0.0254,0.0107,1.0202,0.5600,-2.7650,0.7700
61362490,sitting,0.0261,0.0107,1.0211,0.5600,-2.7650,0.7700
61362509,sitting,0.0259,0.0112,1.0207,0.5600,-2.7300,0.7700
61362529,sitting,0.0249,0.0115,1.0197,0.5600,-2.7650,0.7350
61362548,sitting,0.0264,0.0115,1.0209,0.5600,-2.7300,0.7700
61362567,sitting,0.0261,0.0110,1.0202,0.5600,-2.7650,0.7700
61362586,sitting,0.0251,0.0105,1.0194,0.5950,-2.7650,0.7700
61362606,sitting,0.0251,0.0117,1.0202,0.5600,-2.7650,0.7350
61362625,sitting,0.0261,0.0120,1.0207,0.5600,-2.8000,0.7350
61362644,sitting,0.0259,0.0115,1.0214,0.5600,-2.7650,0.7700
61362663,sitting,0.0259,0.0112,1.0202,0.5600,-2.7300,0.7700
61362682,sitting,0.0244,0.0115,1.0207,0.5600,-2.7300,0.7700
61362702,sitting,0.0244,0.0110,1.0202,0.5950,-2.7650,0.8050
61362721,sitting,0.0259,0.0112,1.0202,0.5600,-2.8000,0.7700
61362740,sitting,0.0264,0.0120,1.0197,0.5600,-2.7300,0.7700
61362759,sitting,0.0251,0.0120,1.0194,0.5250,-2.7300,0.7700
61362779,sitting,0.0259,0.0107,1.0204,0.5950,-2.7300,0.7700
61362798,sitting,0.0259,0.0124,1.0199,0.5950,-2.7300,0.7700
61362817,sitting,0.0249,0.0117,1.0207,0.5600,-2.7300,0.7700
61362836,sitting,0.0259,0.0122,1.0204,0.5600,-2.7650,0.8050
61362856,sitting,0.0251,0.0120,1.0214,0.5600,-2.7300,0.7700
61362875,sitting,0.0249,0.0112,1.0204,0.5600,-2.7300,0.7700
61362894,sitting,0.0264,0.0115,1.0202,0.5600,-2.7300,0.7700
61362913,sitting,0.0256,0.0110,1.0209,0.5600,-2.7650,0.7700
61362932,sitting,0.0251,0.0110,1.0214,0.6300,-2.7300,0.7700
61362952,sitting,0.0249,0.0112,1.0197,0.5600,-2.7300,0.7350
61362971,sitting,0.0259,0.0112,1.0202,0.5600,-2.8000,0.7350
61362990,sitting,0.0256,0.0115,1.0202,0.5600,-2.7650,0.7350
61363009,sitting,0.0259,0.0107,1.0207,0.5600,-2.7650,0.7700
61363029,sitting,0.0264,0.0120,1.0214,0.5950,-2.8000,0.7350
61363048,sitting,0.0266,0.0122,1.0216,0.5600,-2.7300,0.7350
61363067,sitting,0.0264,0.0117,1.0207,0.5950,-2.7300,0.7700
61363086,sitting,0.0256,0.0110,1.0211,0.5600,-2.7650,0.7700
61363106,sitting,0.0261,0.0102,1.0207,0.5950,-2.7650,0.7350
61363125,sitting,0.0251,0.0110,1.0211,0.5600,-2.7300,0.8050
61363144,sitting,0.0254,0.0120,1.0214,0.5600,-2.7300,0.8050
61363163,sitting,0.0254,0.0107,1.0202,0.5600,-2.7650,0.7700
61363182,sitting,0.0251,0.0105,1.0211,0.5600,-2.7650,0.7700
61363202,sitting,0.0256,0.0115,1.0199,0.5600,-2.7650,0.7700
61363221,sitting,0.0254,0.0127,1.0202,0.5600,-2.7300,0.8050
61363240,sitting,0.0251,0.0124,1.0194,0.5600,-2.7300,0.7700
61363259,sitting,0.0244,0.0107,1.0199,0.5600,-2.7650,0.7700
61363279,sitting,0.0254,0.0107,1.0214,0.5600,-2.7300,0.7700
61363298,sitting,0.0251,0.0120,1.0207,0.5600,-2.7650,0.7700
61363317,sitting,0.0261,0.0107,1.0202,0.5600,-2.8000,0.7350
61363336,sitting,0.0251,0.0110,1.0202,0.5600,-2.7300,0.8050
61363356,sitting,0.0254,0.0120,1.0204,0.5600,-2.7300,0.7350
61363375,sitting,0.0251,0.0122,1.0207,0.5600,-2.7300,0.7700
61363394,sitting,0.0261,0.0115,1.0207,0.5600,-2.7300,0.7700
61363413,sitting,0.0261,0.0107,1.0207,0.5950,-2.8000,0.7350
61363432,sitting,0.0259,0.0122,1.0194,0.5950,-2.7300,0.7000
61363452,sitting,0.0261,0.0115,1.0209,0.5600,-2.7300,0.7700
61363471,sitting,0.0259,0.0120,1.0216,0.5600,-2.7650,0.7350
61363490,sitting,0.0249,0.0117,1.0204,0.5600,-2.7300,0.7700
61363509,sitting,0.0264,0.0110,1.0202,0.5600,-2.7300,0.7700
61363529,sitting,0.0251,0.0115,1.0214,0.5600,-2.7300,0.8050
61363548,sitting,0.0261,0.0115,1.0202,0.5600,-2.7650,0.7700
61363567,sitting,0.0254,0.0122,1.0207,0.5600,-2.8000,0.7700
61363586,sitting,0.0251,0.0117,1.0204,0.5600,-2.7300,0.7700
61363606,sitting,0.0249,0.0120,1.0202,0.5600,-2.7300,0.7700
61363625,sitting,0.0259,0.0117,1.0207,0.5600,-2.8000,0.8050
61363644,sitting,0.0261,0.0107,1.0204,0.5600,-2.8000,0.7700
61363663,sitting,0.0261,0.0122,1.0211,0.5250,-2.8000,0.7700
61363682,sitting,0.0254,0.0117,1.0207,0.5250,-2.7300,0.7700
61363702,sitting,0.0249,0.0115,1.0199,0.5600,-2.8000,0.7700
61363721,sitting,0.0254,0.0117,1.0197,0.5600,-2.7300,0.7700
61363740,sitting,0.0259,0.0115,1.0209,0.5600,-2.7650,0.7700
61363759,sitting,0.0256,0.0110,1.0216,0.5600,-2.7650,0.8050
61363779,sitting,0.0254,0.0102,1.0199,0.5600,-2.8000,0.7700
61363798,sitting,0.0261,0.0117,1.0197,0.5600,-2.8000,0.7700
61363817,sitting,0.0266,0.0110,1.0199,0.5600,-2.7650,0.7700
61363836,sitting,0.0251,0.0110,1.0199,0.5950,-2.7650,0.7700
61363856,sitting,0.0239,0.0115,1.0199,0.5600,-2.7650,0.7700
61363875,sitting,0.0254,0.0120,1.0207,0.5250,-2.7300,0.7700
61363894,sitting,0.0259,0.0112,1.0219,0.5950,-2.8000,0.7000
61363913,sitting,0.0256,0.0110,1.0211,0.5600,-2.8000,0.7000
61363932,sitting,0.0261,0.0115,1.0214,0.5600,-2.7650,0.7700
61363952,sitting,0.0259,0.0107,1.0202,0.5600,-2.7300,0.7700
61363971,sitting,0.0256,0.0110,1.0202,0.5600,-2.7650,0.7350
61363990,sitting,0.0256,0.0115,1.0209,0.5600,-2.8000,0.8050
61364009,sitting,0.0256,0.0112,1.0204,0.5600,-2.8000,0.8050
61364029,sitting,0.0259,0.0107,1.0204,0.5600,-2.7300,0.7700
61364048,sitting,0.0261,0.0112,1.0211,0.4900,-2.7300,0.7700
61364067,sitting,0.0259,0.0107,1.0214,0.5250,-2.7650,0.8050
61364086,sitting,0.0259,0.0115,1.0197,0.5600,-2.7650,0.7700
61364106,sitting,0.0254,0.0107,1.0207,0.5600,-2.7650,0.7700
61364125,sitting,0.0261,0.0110,1.0219,0.5600,-2.7650,0.7700
61364144,sitting,0.0251,0.0107,1.0216,0.5600,-2.8000,0.8050
61364163,sitting,0.0256,0.0120,1.0211,0.5600,-2.7650,0.7700
61364182,sitting,0.0249,0.0117,1.0207,0.5600,-2.7650,0.7700
61364202,sitting,0.0249,0.0107,1.0209,0.5600,-2.7650,0.7700
61364221,sitting,0.0261,0.0105,1.0204,0.5600,-2.7300,0.7700
61364240,sitting,0.0256,0.0105,1.0199,0.5950,-2.7650,0.7700
61364259,sitting,0.0264,0.0110,1.0219,0.5600,-2.7650,0.8050
61364279,sitting,0.0256,0.0110,1.0209,0.5250,-2.8000,0.7700
61364298,sitting,0.0261,0.0115,1.0209,0.5600,-2.7300,0.7700
61364317,sitting,0.0256,0.0112,1.0207,0.5600,-2.7300,0.7350
61364336,sitting,0.0259,0.0112,1.0197,0.5600,-2.7650,0.7350
61364356,sitting,0.0254,0.0110,1.0207,0.5600,-2.7300,0.7700
61364375,sitting,0.0261,0.0110,1.0202,0.5950,-2.7300,0.7350
61364394,sitting,0.0264,0.0110,1.0207,0.5600,-2.7300,0.7700
61364413,sitting,0.0251,0.0120,1.0199,0.5600,-2.7300,0.7350
61364432,sitting,0.0259,0.0112,1.0219,0.5600,-2.7300,0.7700
61364452,sitting,0.0256,0.0117,1.0221,0.5600,-2.7650,0.7700
61364471,sitting,0.0251,0.0120,1.0209,0.5600,-2.7650,0.7700
61364490,sitting,0.0256,0.0110,1.0202,0.5600,-2.7650,0.7700
61364509,sitting,0.0249,0.0120,1.0204,0.5950,-2.7650,0.7700
61364529,sitting,0.0249,0.0105,1.0207,0.5600,-2.7650,0.7700
61364548,sitting,0.0244,0.0115,1.0204,0.5600,-2.7300,0.7000
61364567,sitting,0.0251,0.0112,1.0209,0.5600,-2.8000,0.7700
61364586,sitting,0.0264,0.0100,1.0207,0.5950,-2.7300,0.8050
61364606,sitting,0.0251,0.0115,1.0207,0.5950,-2.7650,0.7700
61364625,sitting,0.0259,0.0124,1.0211,0.5600,-2.8000,0.7700
61364644,sitting,0.0256,0.0112,1.0211,0.5600,-2.7300,0.7700
61364663,sitting,0.0254,0.0115,1.0214,0.5600,-2.7650,0.7700
