timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
2063224,sitting,-0.0359,0.0044,1.0192,0.4900,-2.7300,0.7700
2063243,sitting,-0.0351,0.0054,1.0185,0.4900,-2.7300,0.7700
2063262,sitting,-0.0354,0.0039,1.0194,0.5600,-2.7300,0.8400
2063281,sitting,-0.0349,0.0044,1.0204,0.5600,-2.7650,0.7700
2063301,sitting,-0.0346,0.0044,1.0197,0.4900,-2.7300,0.8400
2063320,sitting,-0.0342,0.0046,1.0189,0.4900,-2.7300,0.8050
2063339,sitting,-0.0346,0.0049,1.0185,0.5600,-2.7650,0.8050
2063358,sitting,-0.0346,0.0049,1.0189,0.4900,-2.7300,0.8400
2063378,sitting,-0.0346,0.0046,1.0192,0.4900,-2.7650,0.7700
2063397,sitting,-0.0354,0.0041,1.0197,0.4900,-2.7650,0.8400
2063416,sitting,-0.0346,0.0049,1.0204,0.4900,-2.7300,0.8400
2063435,sitting,-0.0339,0.0039,1.0182,0.4900,-2.7300,0.8400
2063455,sitting,-0.0349,0.0039,1.0187,0.4900,-2.7300,0.8050
2063474,sitting,-0.0342,0.0037,1.0199,0.5250,-2.7650,0.8050
2063493,sitting,-0.0342,0.0041,1.0182,0.5250,-2.7300,0.8400
2063512,sitting,-0.0329,0.0041,1.0192,0.5250,-2.7650,0.8050
2063531,sitting,-0.0351,0.0046,1.0187,0.5250,-2.7300,0.8050
2063551,sitting,-0.0346,0.0056,1.0185,0.4900,-2.7300,0.8400
2063570,sitting,-0.0339,0.0046,1.0182,0.4900,-2.7650,0.8400
2063589,sitting,-0.0351,0.0046,1.0185,0.4900,-2.7300,0.7700
2063608,sitting,-0.0349,0.0041,1.0187,0.5600,-2.7300,0.7700
2063628,sitting,-0.0351,0.0049,1.0197,0.4900,-2.7650,0.8400
2063647,sitting,-0.0337,0.0041,1.0204,0.5250,-2.7650,0.8050
2063666,sitting,-0.0349,0.0051,1.0189,0.5600,-2.7650,0.8050
2063685,sitting,-0.0354,0.0049,1.0194,0.4900,-2.7300,0.8400
2063705,sitting,-0.0342,0.0044,1.0189,0.5250,-2.7650,0.8400
2063724,sitting,-0.0346,0.0039,1.0187,0.5250,-2.7300,0.8050
2063743,sitting,-0.0351,0.0041,1.0187,0.4900,-2.7300,0.7700
2063762,sitting,-0.0342,0.0046,1.0189,0.4900,-2.7300,0.8400
2063781,sitting,-0.0342,0.0046,1.0194,0.5250,-2.7300,0.8050
2063801,sitting,-0.0342,0.0046,1.0194,0.5250,-2.7300,0.8400
2063820,sitting,-0.0354,0.0037,1.0189,0.5250,-2.7300,0.8050
2063839,sitting,-0.0346,0.0044,1.0202,0.4900,-2.7300,0.7700
2063858,sitting,-0.0334,0.0056,1.0199,0.5250,-2.7300,0.8050
