timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
2688672,sitting,0.0044,0.0115,-1.0055,0.5250,-2.7300,0.7700
2688691,sitting,0.0051,0.0115,-1.0055,0.4900,-2.7300,0.7700
2688710,sitting,0.0039,0.0105,-1.0055,0.4900,-2.7300,0.7700
2688729,sitting,0.0046,0.0112,-1.0055,0.4900,-2.6950,0.7700
2688749,sitting,0.0041,0.0105,-1.0058,0.4900,-2.7300,0.7700
2688768,sitting,0.0039,0.0107,-1.0053,0.4900,-2.7300,0.8050
2688787,sitting,0.0044,0.0105,-1.0041,0.4900,-2.7300,0.7700
2688806,sitting,0.0041,0.0107,-1.0060,0.4900,-2.7300,0.8050
2688826,sitting,0.0034,0.0105,-1.0055,0.4900,-2.7300,0.8400
2688845,sitting,0.0032,0.0117,-1.0058,0.4900,-2.7300,0.8050
2688864,sitting,0.0041,0.0107,-1.0060,0.4900,-2.7300,0.7700
2688883,sitting,0.0039,0.0115,-1.0050,0.4900,-2.7300,0.7700
2688903,sitting,0.0041,0.0115,-1.0058,0.4550,-2.6950,0.8050
2688922,sitting,0.0039,0.0110,-1.0060,0.4550,-2.7300,0.7700
2688941,sitting,0.0034,0.0110,-1.0058,0.4900,-2.6950,0.8400
2688960,sitting,0.0041,0.0107,-1.0050,0.4200,-2.7300,0.8400
2688979,sitting,0.0039,0.0107,-1.0043,0.4550,-2.7300,0.8050
2688999,sitting,0.0041,0.0107,-1.0050,0.4900,-2.7300,0.8050
2689018,sitting,0.0039,0.0112,-1.0053,0.4900,-2.7300,0.8050
2689037,sitting,0.0044,0.0102,-1.0048,0.4900,-2.7300,0.8050
2689056,sitting,0.0044,0.0112,-1.0053,0.4900,-2.7300,0.8050
2689076,sitting,0.0041,0.0105,-1.0050,0.4900,-2.7300,0.7700
2689095,sitting,0.0041,0.0105,-1.0067,0.4900,-2.7300,0.8400
2689114,sitting,0.0044,0.0112,-1.0055,0.4900,-2.7300,0.8050
2689133,sitting,0.0039,0.0102,-1.0063,0.4900,-2.7300,0.8050
2689153,sitting,0.0027,0.0107,-1.0050,0.4900,-2.7300,0.8400
2689172,sitting,0.0039,0.0112,-1.0065,0.4900,-2.7300,0.7700
2689191,sitting,0.0037,0.0112,-1.0065,0.4900,-2.6950,0.8050
2689210,sitting,0.0027,0.0115,-1.0053,0.4900,-2.7300,0.8050
2689229,sitting,0.0037,0.0117,-1.0053,0.5250,-2.7300,0.7700
2689249,sitting,0.0037,0.0110,-1.0055,0.4900,-2.7300,0.8050
2689268,sitting,0.0027,0.0115,-1.0050,0.4900,-2.7300,0.7700
2689287,sitting,0.0037,0.0107,-1.0045,0.4900,-2.7300,0.8400
2689306,sitting,0.0034,0.0107,-1.0063,0.5250,-2.7300,0.7700
2689326,sitting,0.0037,0.0117,-1.0060,0.4900,-2.6950,0.7700
2689345,sitting,0.0034,0.0110,-1.0055,0.4900,-2.7300,0.8050
2689364,sitting,0.0034,0.0112,-1.0053,0.4900,-2.7300,0.7700
2689383,sitting,0.0037,0.0107,-1.0048,0.4550,-2.7300,0.7700
2689403,sitting,0.0041,0.0105,-1.0053,0.4900,-2.7300,0.7700
2689422,sitting,0.0039,0.0115,-1.0058,0.4900,-2.7300,0.7700
2689441,sitting,0.0039,0.0100,-1.0053,0.5250,-2.7300,0.7700
2689460,sitting,0.0034,0.0102,-1.0050,0.4900,-2.7300,0.7700
2689479,sitting,0.0041,0.0105,-1.0045,0.5250,-2.7300,0.7700
2689499,sitting,0.0039,0.0107,-1.0055,0.4900,-2.7300,0.7700
2689518,sitting,0.0034,0.0105,-1.0058,0.4550,-2.7300,0.7700
2689537,sitting,0.0039,0.0112,-1.0065,0.4900,-2.7300,0.7700
2689556,sitting,0.0032,0.0107,-1.0070,0.4900,-2.7300,0.8050
2689576,sitting,0.0037,0.0105,-1.0053,0.4900,-2.7300,0.8050
2689595,sitting,0.0034,0.0115,-1.0045,0.4900,-2.7300,0.7700
2689614,sitting,0.0041,0.0110,-1.0050,0.5250,-2.7300,0.8400
2689633,sitting,0.0041,0.0112,-1.0053,0.5250,-2.7300,0.8400
2689653,sitting,0.0039,0.0110,-1.0050,0.4900,-2.7300,0.8400
2689672,sitting,0.0037,0.0100,-1.0050,0.4900,-2.7300,0.7700
2689691,sitting,0.0039,0.0107,-1.0055,0.4900,-2.7300,0.7700
2689710,sitting,0.0034,0.0115,-1.0058,0.4900,-2.7300,0.8050
2689729,sitting,0.0046,0.0115,-1.0058,0.4900,-2.7650,0.8400
2689749,sitting,0.0041,0.0115,-1.0053,0.4900,-2.7300,0.7700
2689768,sitting,0.0037,0.0110,-1.0058,0.4900,-2.7650,0.7700
2689787,sitting,0.0044,0.0100,-1.0058,0.4900,-2.7300,0.8400
2689806,sitting,0.0041,0.0115,-1.0055,0.4900,-2.7300,0.8050
2689826,sitting,0.0039,0.0110,-1.0050,0.4900,-2.7300,0.8050
2689845,sitting,0.0037,0.0110,-1.0048,0.4900,-2.7300,0.8400
2689864,sitting,0.0037,0.0107,-1.0055,0.4550,-2.7300,0.8400
2689883,sitting,0.0037,0.0110,-1.0063,0.4900,-2.7300,0.7700
2689903,sitting,0.0041,0.0105,-1.0065,0.4900,-2.7300,0.8400
2689922,sitting,0.0034,0.0117,-1.0053,0.4550,-2.7300,0.7700
2689941,sitting,0.0044,0.0115,-1.0050,0.4900,-2.7300,0.8400
2689960,sitting,0.0037,0.0117,-1.0058,0.4900,-2.7300,0.8050
2689979,sitting,0.0029,0.0110,-1.0053,0.5250,-2.7300,0.8050
2689999,sitting,0.0044,0.0112,-1.0055,0.4900,-2.7300,0.8050
2690018,sitting,0.0034,0.0107,-1.0063,0.4900,-2.7300,0.8400
2690037,sitting,0.0041,0.0110,-1.0055,0.5250,-2.7300,0.8400
2690056,sitting,0.0041,0.0107,-1.0053,0.4900,-2.7300,0.8050
2690076,sitting,0.0029,0.0110,-1.0060,0.4900,-2.7300,0.7700
2690095,sitting,0.0039,0.0117,-1.0055,0.4550,-2.7300,0.8050
2690114,sitting,0.0034,0.0110,-1.0050,0.4900,-2.7300,0.8050
2690133,sitting,0.0029,0.0110,-1.0048,0.4900,-2.7300,0.7700
2690153,sitting,0.0034,0.0112,-1.0058,0.4900,-2.7300,0.7700
2690172,sitting,0.0034,0.0110,-1.0053,0.4900,-2.6950,0.8400
2690191,sitting,0.0034,0.0110,-1.0048,0.4900,-2.7300,0.8050
2690210,sitting,0.0037,0.0110,-1.0063,0.5250,-2.6950,0.8400
2690229,sitting,0.0032,0.0105,-1.0053,0.5250,-2.7300,0.8400
2690249,sitting,0.0046,0.0107,-1.0050,0.4900,-2.7300,0.7700
2690268,sitting,0.0037,0.0107,-1.0058,0.4900,-2.7300,0.7700
2690287,sitting,0.0037,0.0110,-1.0053,0.4900,-2.7300,0.8050
2690306,sitting,0.0032,0.0120,-1.0050,0.4900,-2.6950,0.7700
2690326,sitting,0.0046,0.0124,-1.0053,0.4900,-2.7300,0.7700
2690345,sitting,0.0037,0.0122,-1.0041,0.4900,-2.7300,0.7700
2690364,sitting,0.0029,0.0115,-1.0058,0.4900,-2.7300,0.8050
2690383,sitting,0.0041,0.0105,-1.0058,0.4900,-2.7300,0.7700
2690403,sitting,0.0034,0.0117,-1.0050,0.4900,-2.7300,0.7350
2690422,sitting,0.0034,0.0112,-1.0058,0.4900,-2.6600,0.7700
2690441,sitting,0.0039,0.0117,-1.0058,0.4900,-2.7300,0.7700
2690460,sitting,0.0041,0.0120,-1.0048,0.4900,-2.7300,0.7700
2690479,sitting,0.0044,0.0120,-1.0045,0.4900,-2.7650,0.7700
2690499,sitting,0.0037,0.0117,-1.0058,0.4900,-2.7300,0.7700
2690518,sitting,0.0039,0.0107,-1.0048,0.4900,-2.7300,0.7700
2690537,sitting,0.0039,0.0117,-1.0058,0.4900,-2.7300,0.8050
2690556,sitting,0.0037,0.0110,-1.0048,0.4900,-2.7300,0.8050
2690576,sitting,0.0041,0.0100,-1.0053,0.4900,-2.7300,0.8050
2690595,sitting,0.0041,0.0115,-1.0067,0.4900,-2.7300,0.8050
2690614,sitting,0.0039,0.0112,-1.0060,0.4900,-2.7300,0.8400
2690633,sitting,0.0041,0.0110,-1.0067,0.4550,-2.7300,0.8400
2690653,sitting,0.0032,0.0110,-1.0063,0.4900,-2.7300,0.8400
2690672,sitting,0.0034,0.0115,-1.0058,0.4550,-2.7300,0.8050
2690691,sitting,0.0046,0.0117,-1.0055,0.4900,-2.6950,0.7700
2690710,sitting,0.0046,0.0112,-1.0055,0.4900,-2.7650,0.7700
2690729,sitting,0.0039,0.0102,-1.0063,0.4900,-2.7300,0.8050
2690749,sitting,0.0037,0.0122,-1.0058,0.4200,-2.6950,0.7700
2690768,sitting,0.0029,0.0112,-1.0053,0.4900,-2.7300,0.8400
2690787,sitting,0.0037,0.0112,-1.0055,0.4900,-2.7650,0.8050
2690806,sitting,0.0041,0.0107,-1.0058,0.4900,-2.7300,0.8050
2690826,sitting,0.0037,0.0115,-1.0058,0.4550,-2.7300,0.7700
2690845,sitting,0.0029,0.0117,-1.0058,0.4900,-2.7300,0.7700
2690864,sitting,0.0039,0.0110,-1.0050,0.4900,-2.7300,0.7700
2690883,sitting,0.0046,0.0107,-1.0050,0.4900,-2.7300,0.7700
2690903,sitting,0.0032,0.0107,-1.0053,0.4550,-2.7300,0.8050
2690922,sitting,0.0029,0.0115,-1.0058,0.4200,-2.7300,0.8050
2690941,sitting,0.0037,0.0105,-1.0060,0.5250,-2.7300,0.8050
2690960,sitting,0.0029,0.0105,-1.0055,0.4900,-2.7300,0.8050
2690979,sitting,0.0022,0.0107,-1.0058,0.4900,-2.7650,0.8050
2690999,sitting,0.0039,0.0107,-1.0055,0.4900,-2.7300,0.8050
2691018,sitting,0.0044,0.0115,-1.0055,0.4900,-2.7300,0.8050
2691037,sitting,0.0037,0.0117,-1.0058,0.4900,-2.7300,0.7700
2691056,sitting,0.0039,0.0112,-1.0053,0.4900,-2.7300,0.8050
2691076,sitting,0.0039,0.0107,-1.0050,0.4900,-2.7300,0.8050
2691095,sitting,0.0037,0.0107,-1.0053,0.4900,-2.7650,0.8050
2691114,sitting,0.0041,0.0110,-1.0050,0.4900,-2.7300,0.8050
2691133,sitting,0.0039,0.0115,-1.0060,0.4900,-2.7300,0.7700
2691153,sitting,0.0037,0.0117,-1.0053,0.4900,-2.7300,0.7700
2691172,sitting,0.0029,0.0110,-1.0048,0.4900,-2.6950,0.8050
2691191,sitting,0.0032,0.0112,-1.0055,0.4900,-2.6950,0.7700
2691210,sitting,0.0037,0.0110,-1.0060,0.4900,-2.7300,0.7700
2691229,sitting,0.0044,0.0107,-1.0053,0.4900,-2.7300,0.8400
2691249,sitting,0.0041,0.0105,-1.0053,0.4900,-2.7300,0.7700
2691268,sitting,0.0039,0.0112,-1.0041,0.4900,-2.7300,0.8050
2691287,sitting,0.0046,0.0115,-1.0053,0.4900,-2.7300,0.7700
2691306,sitting,0.0032,0.0105,-1.0045,0.4900,-2.7300,0.7700
2691326,sitting,0.0034,0.0110,-1.0041,0.4900,-2.7300,0.8050
2691345,sitting,0.0024,0.0112,-1.0055,0.4900,-2.7300,0.7700
2691364,sitting,0.0039,0.0110,-1.0058,0.4900,-2.7300,0.7700
2691383,sitting,0.0049,0.0105,-1.0060,0.4550,-2.7300,0.8050
2691403,sitting,0.0039,0.0105,-1.0060,0.4900,-2.7300,0.7700
2691422,sitting,0.0044,0.0110,-1.0055,0.4900,-2.7300,0.7700
2691441,sitting,0.0044,0.0107,-1.0060,0.4900,-2.7300,0.8050
2691460,sitting,0.0044,0.0112,-1.0058,0.4900,-2.7300,0.7700
2691479,sitting,0.0037,0.0117,-1.0067,0.4900,-2.7300,0.7700
2691499,sitting,0.0044,0.0102,-1.0050,0.4900,-2.6950,0.8050
2691518,sitting,0.0039,0.0110,-1.0055,0.4900,-2.7300,0.7700
2691537,sitting,0.0037,0.0112,-1.0050,0.4900,-2.7300,0.8400
2691556,sitting,0.0037,0.0102,-1.0060,0.4900,-2.7300,0.8050
2691576,sitting,0.0044,0.0112,-1.0060,0.4550,-2.7300,0.8400
2691595,sitting,0.0034,0.0107,-1.0060,0.4550,-2.7300,0.7700
2691614,sitting,0.0034,0.0115,-1.0063,0.4900,-2.7300,0.8400
2691633,sitting,0.0037,0.0117,-1.0058,0.4550,-2.7300,0.8050
2691653,sitting,0.0037,0.0110,-1.0055,0.4900,-2.7300,0.8050
2691672,sitting,0.0032,0.0110,-1.0055,0.4550,-2.7300,0.8050
2691691,sitting,0.0049,0.0120,-1.0060,0.4550,-2.7300,0.8400
2691710,sitting,0.0049,0.0115,-1.0053,0.4550,-2.7300,0.8050
2691729,sitting,0.0037,0.0105,-1.0053,0.4900,-2.7300,0.7700
2691749,sitting,0.0039,0.0110,-1.0055,0.4900,-2.7300,0.8400
2691768,sitting,0.0034,0.0115,-1.0053,0.4900,-2.7300,0.7700
2691787,sitting,0.0041,0.0112,-1.0048,0.4900,-2.7300,0.8400
2691806,sitting,0.0044,0.0115,-1.0053,0.4900,-2.7300,0.7700
2691826,sitting,0.0032,0.0105,-1.0053,0.4550,-2.7650,0.7700
2691845,sitting,0.0029,0.0115,-1.0048,0.4900,-2.7300,0.8050
2691864,sitting,0.0037,0.0110,-1.0053,0.4900,-2.7300,0.8050
2691883,sitting,0.0032,0.0105,-1.0043,0.4900,-2.6950,0.8050
2691903,sitting,0.0041,0.0110,-1.0063,0.4900,-2.7300,0.7700
2691922,sitting,0.0029,0.0115,-1.0055,0.4900,-2.7300,0.8050
2691941,sitting,0.0037,0.0117,-1.0055,0.4900,-2.7300,0.8400
2691960,sitting,0.0044,0.0115,-1.0055,0.4900,-2.7300,0.8050
2691979,sitting,0.0029,0.0110,-1.0055,0.4900,-2.7300,0.7700
2691999,sitting,0.0034,0.0112,-1.0058,0.4900,-2.7300,0.8050
2692018,sitting,0.0037,0.0105,-1.0053,0.4900,-2.7300,0.8050
2692037,sitting,0.0039,0.0107,-1.0050,0.4900,-2.7300,0.8050
2692056,sitting,0.0041,0.0117,-1.0050,0.4900,-2.7300,0.8050
2692076,sitting,0.0051,0.0110,-1.0058,0.4900,-2.7300,0.7700
2692095,sitting,0.0041,0.0112,-1.0055,0.4900,-2.7300,0.7700
2692114,sitting,0.0037,0.0115,-1.0055,0.4550,-2.7300,0.8400
2692133,sitting,0.0032,0.0110,-1.0050,0.4550,-2.7300,0.7700
2692153,sitting,0.0041,0.0117,-1.0053,0.4900,-2.7300,0.7700
2692172,sitting,0.0039,0.0112,-1.0045,0.4900,-2.7300,0.8050
2692191,sitting,0.0034,0.0112,-1.0055,0.5600,-2.7300,0.7700
2692210,sitting,0.0039,0.0107,-1.0043,0.4900,-2.7300,0.7700
2692229,sitting,0.0034,0.0102,-1.0063,0.4900,-2.7300,0.7700
2692249,sitting,0.0041,0.0105,-1.0060,0.4900,-2.7300,0.8050
2692268,sitting,0.0037,0.0102,-1.0050,0.4900,-2.7300,0.7700
2692287,sitting,0.0032,0.0110,-1.0053,0.4900,-2.7300,0.8400
2692306,sitting,0.0024,0.0107,-1.0043,0.4900,-2.7300,0.8050
2692326,sitting,0.0039,0.0115,-1.0048,0.4900,-2.7300,0.8050
2692345,sitting,0.0032,0.0115,-1.0048,0.4900,-2.6950,0.8050
2692364,sitting,0.0034,0.0112,-1.0060,0.4900,-2.7300,0.7700
2692383,sitting,0.0034,0.0122,-1.0058,0.4900,-2.7300,0.7700
2692403,sitting,0.0039,0.0122,-1.0058,0.4900,-2.7300,0.7700
2692422,sitting,0.0041,0.0112,-1.0058,0.4900,-2.7300,0.7700
2692441,sitting,0.0029,0.0105,-1.0060,0.4900,-2.7300,0.7700
2692460,sitting,0.0037,0.0102,-1.0053,0.4900,-2.7300,0.8050
2692479,sitting,0.0041,0.0107,-1.0053,0.4200,-2.7300,0.8050
2692499,sitting,0.0044,0.0110,-1.0055,0.4900,-2.7300,0.7700
2692518,sitting,0.0041,0.0105,-1.0050,0.4900,-2.7300,0.8050
2692537,sitting,0.0041,0.0112,-1.0050,0.4900,-2.7300,0.8400
2692556,sitting,0.0037,0.0117,-1.0055,0.5250,-2.7650,0.8400
2692576,sitting,0.0039,0.0112,-1.0053,0.4900,-2.7300,0.8050
2692595,sitting,0.0041,0.0110,-1.0050,0.4550,-2.7300,0.7700
2692614,sitting,0.0032,0.0115,-1.0058,0.4200,-2.7650,0.7700
2692633,sitting,0.0037,0.0110,-1.0055,0.4900,-2.7300,0.8400
2692653,sitting,0.0044,0.0110,-1.0055,0.4550,-2.7300,0.8400
2692672,sitting,0.0034,0.0122,-1.0055,0.4550,-2.7300,0.8400
2692691,sitting,0.0044,0.0107,-1.0050,0.4550,-2.7300,0.8050
2692710,sitting,0.0037,0.0122,-1.0050,0.4200,-2.7300,0.8050
2692729,sitting,0.0034,0.0117,-1.0058,0.4900,-2.7300,0.8400
2692749,sitting,0.0034,0.0107,-1.0055,0.4550,-2.7650,0.8400
2692768,sitting,0.0046,0.0107,-1.0060,0.4900,-2.6950,0.8400
2692787,sitting,0.0041,0.0117,-1.0060,0.4900,-2.7650,0.8050
2692806,sitting,0.0051,0.0107,-1.0048,0.4900,-2.7300,0.7700
2692826,sitting,0.0039,0.0115,-1.0050,0.4900,-2.7300,0.8050
2692845,sitting,0.0041,0.0105,-1.0045,0.4900,-2.7300,0.8050
2692864,sitting,0.0029,0.0112,-1.0050,0.4900,-2.7300,0.7700
