timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61141460,sitting,-0.0176,-0.0098,1.0292,0.8750,-3.5350,-0.0700
61141479,sitting,-0.0176,-0.0098,1.0294,0.8400,-3.5000,-0.0700
61141498,sitting,-0.0181,-0.0105,1.0292,0.8400,-3.4650,-0.0700
61141517,sitting,-0.0188,-0.0107,1.0294,0.8400,-3.5000,-0.1050
61141537,sitting,-0.0195,-0.0110,1.0294,0.8750,-3.5350,-0.0700
61141556,sitting,-0.0190,-0.0090,1.0297,0.8750,-3.5000,-0.0350
61141575,sitting,-0.0176,-0.0102,1.0294,0.9100,-3.5000,-0.1050
61141594,sitting,-0.0176,-0.0093,1.0297,0.8750,-3.5700,-0.0350
61141614,sitting,-0.0178,-0.0102,1.0289,0.8750,-3.5000,-0.0700
61141633,sitting,-0.0181,-0.0098,1.0292,0.8750,-3.5000,-0.0350
61141652,sitting,-0.0176,-0.0100,1.0292,0.8400,-3.5350,-0.1050
61141671,sitting,-0.0190,-0.0100,1.0289,0.8750,-3.5350,-0.1050
61141691,sitting,-0.0181,-0.0095,1.0289,0.8400,-3.5350,-0.0350
61141710,sitting,-0.0181,-0.0100,1.0304,0.8750,-3.5700,-0.0350
61141729,sitting,-0.0183,-0.0102,1.0287,0.8050,-3.5000,-0.0700
61141748,sitting,-0.0183,-0.0098,1.0299,0.8400,-3.5000,-0.0700
61141767,sitting,-0.0181,-0.0102,1.0302,0.8050,-3.5350,-0.0700
61141787,sitting,-0.0181,-0.0098,1.0289,0.9100,-3.5350,-0.0700
61141806,sitting,-0.0176,-0.0102,1.0292,0.8400,-3.5000,-0.0700
61141825,sitting,-0.0183,-0.0105,1.0292,0.8400,-3.5000,-0.0700
61141844,sitting,-0.0183,-0.0105,1.0294,0.8750,-3.5350,-0.0700
61141864,sitting,-0.0190,-0.0107,1.0299,0.8750,-3.5000,-0.1050
61141883,sitting,-0.0188,-0.0107,1.0294,0.9100,-3.5350,-0.0700
61141902,sitting,-0.0183,-0.0105,1.0299,0.8750,-3.5350,-0.0700
61141921,sitting,-0.0188,-0.0098,1.0287,0.8050,-3.5000,-0.0700
61141941,sitting,-0.0178,-0.0093,1.0287,0.8400,-3.5350,-0.0700
61141960,sitting,-0.0183,-0.0093,1.0285,0.9100,-3.5000,-0.0700
61141979,sitting,-0.0178,-0.0105,1.0294,0.8750,-3.5350,-0.1050
61141998,sitting,-0.0183,-0.0100,1.0292,0.8050,-3.4650,-0.0700
61142017,sitting,-0.0190,-0.0098,1.0294,0.8750,-3.5350,-0.0700
61142037,sitting,-0.0183,-0.0115,1.0297,0.8050,-3.5350,-0.0350
61142056,sitting,-0.0183,-0.0105,1.0297,0.8400,-3.4650,-0.0700
61142075,sitting,-0.0185,-0.0095,1.0297,0.8050,-3.5000,-0.0700
61142094,sitting,-0.0190,-0.0100,1.0294,0.9100,-3.5000,-0.0350
61142114,sitting,-0.0190,-0.0098,1.0299,0.8400,-3.4300,-0.0350
61142133,sitting,-0.0190,-0.0102,1.0292,0.8400,-3.5000,-0.0700
61142152,sitting,-0.0185,-0.0105,1.0282,0.8400,-3.5000,-0.1050
61142171,sitting,-0.0173,-0.0107,1.0292,0.8400,-3.4650,-0.0350
61142191,sitting,-0.0171,-0.0102,1.0299,0.8400,-3.4650,-0.1400
61142210,sitting,-0.0176,-0.0105,1.0297,0.8750,-3.5350,-0.1050
61142229,sitting,-0.0173,-0.0098,1.0285,0.8400,-3.5350,-0.0700
61142248,sitting,-0.0181,-0.0105,1.0289,0.8750,-3.4650,-0.0350
61142267,sitting,-0.0178,-0.0100,1.0297,0.8400,-3.5350,-0.0700
61142287,sitting,-0.0181,-0.0095,1.0292,0.8750,-3.5000,-0.0700
61142306,sitting,-0.0193,-0.0107,1.0299,0.8400,-3.4650,-0.1050
61142325,sitting,-0.0181,-0.0093,1.0302,0.8400,-3.5350,-0.0700
61142344,sitting,-0.0176,-0.0098,1.0297,0.8400,-3.5000,-0.1050
61142364,sitting,-0.0178,-0.0102,1.0304,0.8750,-3.4650,-0.0700
61142383,sitting,-0.0183,-0.0107,1.0299,0.8400,-3.4650,-0.0700
61142402,sitting,-0.0188,-0.0098,1.0294,0.8750,-3.5350,-0.0700
61142421,sitting,-0.0188,-0.0102,1.0307,0.8750,-3.5350,-0.1050
61142441,sitting,-0.0183,-0.0095,1.0309,0.8400,-3.5350,-0.0700
61142460,sitting,-0.0181,-0.0102,1.0309,0.9100,-3.5350,-0.0700
61142479,sitting,-0.0188,-0.0095,1.0289,0.8400,-3.5000,-0.0350
61142498,sitting,-0.0181,-0.0102,1.0302,0.8400,-3.4650,-0.0700
61142517,sitting,-0.0185,-0.0102,1.0292,0.8400,-3.5350,-0.0700
61142537,sitting,-0.0185,-0.0102,1.0299,0.8400,-3.5700,0.0000
61142556,sitting,-0.0188,-0.0102,1.0314,0.8400,-3.4650,-0.0700
61142575,sitting,-0.0183,-0.0102,1.0297,0.8400,-3.5000,-0.0700
61142594,sitting,-0.0188,-0.0100,1.0289,0.8400,-3.5350,-0.0700
61142614,sitting,-0.0183,-0.0105,1.0289,0.8750,-3.4650,-0.0700
61142633,sitting,-0.0181,-0.0107,1.0297,0.8750,-3.5350,-0.0350
61142652,sitting,-0.0185,-0.0110,1.0294,0.8400,-3.5700,0.0000
61142671,sitting,-0.0185,-0.0095,1.0297,0.8400,-3.4650,-0.0700
61142691,sitting,-0.0183,-0.0102,1.0294,0.8400,-3.4650,-0.0700
61142710,sitting,-0.0183,-0.0100,1.0287,0.8400,-3.5000,-0.0700
61142729,sitting,-0.0188,-0.0100,1.0307,0.8400,-3.5350,-0.1050
61142748,sitting,-0.0181,-0.0107,1.0294,0.8750,-3.4650,-0.1050
61142767,sitting,-0.0183,-0.0102,1.0292,0.8750,-3.5000,0.0000
61142787,sitting,-0.0176,-0.0100,1.0292,0.8050,-3.5000,-0.0700
61142806,sitting,-0.0173,-0.0098,1.0292,0.8400,-3.4650,-0.0700
61142825,sitting,-0.0183,-0.0098,1.0297,0.8400,-3.5350,-0.0700
61142844,sitting,-0.0176,-0.0095,1.0297,0.8750,-3.5000,-0.0700
61142864,sitting,-0.0171,-0.0098,1.0289,0.8400,-3.5350,-0.1050
61142883,sitting,-0.0185,-0.0093,1.0294,0.8750,-3.5350,-0.0700
61142902,sitting,-0.0183,-0.0100,1.0304,0.9100,-3.5350,-0.0700
61142921,sitting,-0.0181,-0.0090,1.0302,0.8750,-3.5350,-0.0350
61142941,sitting,-0.0171,-0.0107,1.0294,0.8400,-3.5350,-0.1050
61142960,sitting,-0.0181,-0.0100,1.0297,0.9100,-3.5700,-0.0700
61142979,sitting,-0.0185,-0.0095,1.0289,0.8750,-3.4650,-0.1050
61142998,sitting,-0.0185,-0.0107,1.0292,0.8050,-3.4650,-0.1050
61143017,sitting,-0.0185,-0.0105,1.0294,0.8750,-3.5000,-0.0700
61143037,sitting,-0.0176,-0.0102,1.0292,0.8400,-3.5350,-0.0700
61143056,sitting,-0.0183,-0.0100,1.0294,0.8400,-3.5000,-0.0700
61143075,sitting,-0.0178,-0.0100,1.0297,0.8750,-3.5000,-0.0700
61143094,sitting,-0.0185,-0.0105,1.0289,0.8400,-3.5350,-0.0700
61143114,sitting,-0.0173,-0.0112,1.0302,0.8400,-3.5350,-0.0700
61143133,sitting,-0.0183,-0.0100,1.0299,0.8400,-3.5350,-0.0350
61143152,sitting,-0.0185,-0.0112,1.0304,0.8400,-3.5000,-0.0700
61143171,sitting,-0.0176,-0.0095,1.0302,0.8050,-3.5000,-0.0700
61143191,sitting,-0.0181,-0.0105,1.0302,0.8400,-3.5000,-0.1400
61143210,sitting,-0.0183,-0.0098,1.0297,0.8400,-3.5350,-0.1050
61143229,sitting,-0.0188,-0.0105,1.0294,0.8400,-3.5000,-0.1050
61143248,sitting,-0.0171,-0.0100,1.0299,0.8400,-3.4650,-0.1400
61143267,sitting,-0.0181,-0.0095,1.0294,0.8400,-3.5000,-0.0700
61143287,sitting,-0.0183,-0.0102,1.0297,0.9100,-3.5700,-0.0700
61143306,sitting,-0.0188,-0.0107,1.0292,0.8400,-3.4650,-0.0700
61143325,sitting,-0.0183,-0.0102,1.0299,0.8050,-3.4650,-0.0700
61143344,sitting,-0.0183,-0.0107,1.0297,0.8400,-3.5000,-0.0700
