timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61671880,sitting,-1.0089,0.0317,0.0132,0.8400,-3.5000,-0.0700
61671899,sitting,-1.0089,0.0320,0.0127,0.8400,-3.5000,-0.1050
61671918,sitting,-1.0094,0.0315,0.0129,0.8750,-3.5350,-0.0700
61671937,sitting,-1.0097,0.0312,0.0129,0.8400,-3.5000,-0.1050
61671957,sitting,-1.0102,0.0317,0.0122,0.8400,-3.4650,-0.1050
61671976,sitting,-1.0085,0.0334,0.0139,0.8400,-3.5350,-0.0700
61671995,sitting,-1.0085,0.0322,0.0129,0.8050,-3.4650,-0.1050
61672014,sitting,-1.0092,0.0325,0.0124,0.8400,-3.5000,-0.0700
61672034,sitting,-1.0094,0.0315,0.0117,0.8400,-3.5000,-0.0700
61672053,sitting,-1.0099,0.0317,0.0117,0.8400,-3.5000,-0.1050
61672072,sitting,-1.0097,0.0322,0.0129,0.8750,-3.4650,-0.0700
61672091,sitting,-1.0087,0.0327,0.0134,0.8750,-3.5350,0.0000
61672111,sitting,-1.0087,0.0320,0.0120,0.8400,-3.5700,-0.0700
61672130,sitting,-1.0094,0.0317,0.0124,0.8400,-3.5000,-0.0700
61672149,sitting,-1.0099,0.0322,0.0127,0.8750,-3.5350,-0.0700
61672168,sitting,-1.0092,0.0320,0.0139,0.8750,-3.5700,-0.0700
61672187,sitting,-1.0099,0.0320,0.0132,0.8400,-3.5350,-0.0700
61672207,sitting,-1.0099,0.0332,0.0137,0.8400,-3.4300,-0.0700
61672226,sitting,-1.0092,0.0320,0.0129,0.8400,-3.5000,-0.0700
61672245,sitting,-1.0097,0.0322,0.0124,0.8400,-3.4650,-0.0700
61672264,sitting,-1.0099,0.0327,0.0122,0.8400,-3.4300,-0.0700
61672284,sitting,-1.0087,0.0327,0.0129,0.8400,-3.5000,-0.0700
61672303,sitting,-1.0092,0.0312,0.0129,0.8750,-3.6050,-0.0700
61672322,sitting,-1.0094,0.0315,0.0139,0.8400,-3.5000,-0.0700
61672341,sitting,-1.0082,0.0317,0.0129,0.8050,-3.4650,-0.0700
61672361,sitting,-1.0094,0.0322,0.0134,0.9100,-3.5700,-0.0700
61672380,sitting,-1.0102,0.0320,0.0127,0.8400,-3.5700,0.0000
61672399,sitting,-1.0109,0.0322,0.0129,0.8400,-3.5000,-0.1050
61672418,sitting,-1.0089,0.0325,0.0124,0.8750,-3.5350,-0.0700
61672437,sitting,-1.0089,0.0320,0.0124,0.8400,-3.5350,-0.0350
61672457,sitting,-1.0094,0.0317,0.0132,0.8400,-3.5350,-0.0700
61672476,sitting,-1.0092,0.0320,0.0122,0.8400,-3.5350,-0.0700
61672495,sitting,-1.0097,0.0325,0.0127,0.8050,-3.5350,-0.0700
61672514,sitting,-1.0097,0.0327,0.0134,0.8400,-3.4650,-0.0700
61672534,sitting,-1.0094,0.0322,0.0129,0.8400,-3.5000,-0.0700
61672553,sitting,-1.0092,0.0317,0.0134,0.8400,-3.5350,-0.0700
61672572,sitting,-1.0087,0.0317,0.0124,0.8050,-3.5350,-0.0700
61672591,sitting,-1.0099,0.0325,0.0124,0.8400,-3.5000,-0.0350
61672611,sitting,-1.0099,0.0320,0.0127,0.8400,-3.5350,-0.0700
61672630,sitting,-1.0102,0.0310,0.0129,0.8400,-3.5350,-0.1050
61672649,sitting,-1.0102,0.0322,0.0137,0.8400,-3.4650,-0.0700
61672668,sitting,-1.0092,0.0320,0.0122,0.8750,-3.5000,-0.0350
61672687,sitting,-1.0097,0.0312,0.0124,0.9100,-3.5700,-0.0350
61672707,sitting,-1.0094,0.0315,0.0129,0.8400,-3.5000,-0.0700
61672726,sitting,-1.0089,0.0325,0.0120,0.8400,-3.5000,-0.0700
61672745,sitting,-1.0092,0.0325,0.0129,0.8050,-3.5350,-0.0350
61672764,sitting,-1.0097,0.0317,0.0134,0.8400,-3.5000,-0.1050
61672784,sitting,-1.0094,0.0320,0.0134,0.8400,-3.5350,-0.0350
61672803,sitting,-1.0094,0.0317,0.0122,0.8750,-3.5700,-0.0700
61672822,sitting,-1.0102,0.0317,0.0127,0.8400,-3.5000,-0.0350
61672841,sitting,-1.0094,0.0315,0.0132,0.8750,-3.4650,-0.0700
61672861,sitting,-1.0094,0.0315,0.0127,0.8750,-3.5000,-0.0350
61672880,sitting,-1.0094,0.0325,0.0124,0.8400,-3.5350,-0.0700
61672899,sitting,-1.0106,0.0329,0.0132,0.8050,-3.4650,-0.1050
61672918,sitting,-1.0092,0.0322,0.0129,0.8750,-3.5350,-0.0350
61672937,sitting,-1.0094,0.0312,0.0137,0.8400,-3.5000,-0.0350
61672957,sitting,-1.0092,0.0317,0.0132,0.8400,-3.5000,-0.1050
61672976,sitting,-1.0102,0.0329,0.0129,0.8750,-3.5350,-0.0700
61672995,sitting,-1.0097,0.0317,0.0134,0.8750,-3.5700,0.0000
61673014,sitting,-1.0097,0.0327,0.0139,0.8050,-3.5000,-0.1400
61673034,sitting,-1.0099,0.0325,0.0134,0.8400,-3.4650,-0.0700
61673053,sitting,-1.0094,0.0325,0.0127,0.8750,-3.5000,-0.0700
61673072,sitting,-1.0094,0.0320,0.0127,0.8750,-3.5350,-0.0700
61673091,sitting,-1.0092,0.0310,0.0134,0.8400,-3.5000,-0.0700
61673111,sitting,-1.0085,0.0315,0.0124,0.8400,-3.5350,-0.0700
61673130,sitting,-1.0092,0.0317,0.0117,0.8400,-3.5350,-0.0350
61673149,sitting,-1.0082,0.0317,0.0124,0.8400,-3.5000,-0.0700
61673168,sitting,-1.0085,0.0310,0.0129,0.9100,-3.5700,-0.0350
61673187,sitting,-1.0087,0.0327,0.0127,0.8400,-3.5700,-0.0700
61673207,sitting,-1.0099,0.0332,0.0134,0.8050,-3.5000,-0.0700
61673226,sitting,-1.0099,0.0317,0.0129,0.8400,-3.5350,-0.0700
61673245,sitting,-1.0094,0.0315,0.0122,0.8750,-3.5700,-0.0350
61673264,sitting,-1.0087,0.0322,0.0122,0.8750,-3.5350,-0.0700
61673284,sitting,-1.0087,0.0327,0.0124,0.8400,-3.5000,-0.0350
61673303,sitting,-1.0087,0.0322,0.0110,0.8400,-3.5000,-0.0700
61673322,sitting,-1.0085,0.0322,0.0122,0.8400,-3.5000,-0.0700
61673341,sitting,-1.0094,0.0325,0.0134,0.7700,-3.5000,-0.0700
61673361,sitting,-1.0097,0.0322,0.0129,0.8750,-3.5000,-0.1050
61673380,sitting,-1.0089,0.0317,0.0122,0.8750,-3.5700,-0.0700
61673399,sitting,-1.0092,0.0320,0.0122,0.8400,-3.5000,-0.0700
61673418,sitting,-1.0092,0.0312,0.0127,0.8750,-3.5350,-0.0700
61673437,sitting,-1.0092,0.0310,0.0132,0.8400,-3.5700,-0.0700
61673457,sitting,-1.0099,0.0317,0.0127,0.8400,-3.5000,-0.0700
61673476,sitting,-1.0097,0.0320,0.0134,0.8050,-3.5700,-0.1050
61673495,sitting,-1.0102,0.0315,0.0134,0.8400,-3.5700,-0.0350
61673514,sitting,-1.0094,0.0315,0.0129,0.8050,-3.5350,-0.0350
61673534,sitting,-1.0099,0.0322,0.0127,0.8400,-3.5000,-0.0350
61673553,sitting,-1.0094,0.0320,0.0122,0.8400,-3.5000,0.0000
61673572,sitting,-1.0102,0.0317,0.0129,0.8750,-3.5700,-0.0700
61673591,sitting,-1.0087,0.0317,0.0127,0.8400,-3.5000,-0.0700
61673611,sitting,-1.0092,0.0320,0.0129,0.8750,-3.5350,-0.0700
61673630,sitting,-1.0085,0.0315,0.0129,0.8400,-3.5000,-0.0350
61673649,sitting,-1.0092,0.0320,0.0132,0.8050,-3.4300,-0.1050
61673668,sitting,-1.0102,0.0320,0.0132,0.8750,-3.5000,-0.0700
61673687,sitting,-1.0097,0.0320,0.0134,0.9100,-3.5700,-0.0700
61673707,sitting,-1.0104,0.0320,0.0132,0.8400,-3.4650,-0.0350
61673726,sitting,-1.0097,0.0320,0.0142,0.8400,-3.5000,-0.0700
61673745,sitting,-1.0094,0.0322,0.0134,0.8400,-3.5000,-0.0700
61673764,sitting,-1.0087,0.0317,0.0129,0.8750,-3.5350,-0.0700
61673784,sitting,-1.0097,0.0315,0.0127,0.8400,-3.5000,-0.0700
61673803,sitting,-1.0089,0.0320,0.0124,0.8400,-3.5350,-0.0350
61673822,sitting,-1.0104,0.0320,0.0124,0.8750,-3.5350,-0.0700
61673841,sitting,-1.0097,0.0310,0.0132,0.8400,-3.5000,-0.0700
61673861,sitting,-1.0104,0.0322,0.0124,0.8400,-3.6050,-0.0700
61673880,sitting,-1.0094,0.0325,0.0134,0.8400,-3.5350,-0.0700
61673899,sitting,-1.0092,0.0320,0.0129,0.8400,-3.5350,0.0000
61673918,sitting,-1.0085,0.0325,0.0124,0.8400,-3.5000,0.0000
61673937,sitting,-1.0087,0.0320,0.0127,0.8750,-3.5000,-0.0700
61673957,sitting,-1.0089,0.0320,0.0124,0.8750,-3.5000,-0.0700
61673976,sitting,-1.0097,0.0315,0.0132,0.8400,-3.5000,-0.0700
61673995,sitting,-1.0116,0.0317,0.0120,0.8750,-3.5350,0.0000
61674014,sitting,-1.0106,0.0317,0.0127,0.8400,-3.5350,-0.0700
61674034,sitting,-1.0097,0.0322,0.0129,0.8400,-3.5350,-0.1050
61674053,sitting,-1.0099,0.0322,0.0127,0.8400,-3.5000,-0.0700
61674072,sitting,-1.0094,0.0320,0.0134,0.8400,-3.5000,-0.0700
61674091,sitting,-1.0094,0.0325,0.0124,0.9100,-3.5350,0.0000
