timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61996349,sitting,-0.0400,-0.9989,0.0105,0.8750,-3.5000,-0.1050
61996368,sitting,-0.0386,-0.9989,0.0100,0.8400,-3.5700,-0.0700
61996387,sitting,-0.0386,-0.9982,0.0095,0.8750,-3.5700,-0.0700
61996407,sitting,-0.0393,-0.9989,0.0095,0.8400,-3.5700,-0.0350
61996426,sitting,-0.0393,-0.9980,0.0095,0.8400,-3.5350,-0.0700
61996445,sitting,-0.0393,-0.9994,0.0105,0.8750,-3.5350,-0.0700
61996464,sitting,-0.0393,-0.9982,0.0102,0.8400,-3.5350,-0.1050
61996483,sitting,-0.0398,-0.9984,0.0102,0.8400,-3.5350,-0.0700
61996503,sitting,-0.0390,-0.9987,0.0098,0.8400,-3.5000,-0.0700
61996522,sitting,-0.0393,-0.9987,0.0107,0.8750,-3.5000,-0.0700
61996541,sitting,-0.0393,-0.9989,0.0102,0.8750,-3.5350,-0.1050
61996560,sitting,-0.0398,-0.9982,0.0100,0.8400,-3.5350,-0.0700
61996580,sitting,-0.0398,-0.9977,0.0107,0.8750,-3.5350,-0.0700
61996599,sitting,-0.0393,-0.9982,0.0100,0.8750,-3.5350,-0.0700
61996618,sitting,-0.0398,-0.9977,0.0095,0.8400,-3.5000,-0.0700
61996637,sitting,-0.0386,-0.9982,0.0110,0.8400,-3.5350,-0.0700
61996657,sitting,-0.0386,-0.9982,0.0110,0.8400,-3.5350,-0.0700
61996676,sitting,-0.0388,-0.9980,0.0100,0.8750,-3.5350,-0.1050
61996695,sitting,-0.0390,-0.9977,0.0100,0.8400,-3.5350,-0.0700
61996714,sitting,-0.0378,-0.9987,0.0088,0.8400,-3.5350,-0.0700
61996733,sitting,-0.0388,-0.9982,0.0095,0.8750,-3.5350,-0.1050
61996753,sitting,-0.0395,-0.9984,0.0105,0.8400,-3.5000,-0.1050
61996772,sitting,-0.0400,-0.9989,0.0102,0.8750,-3.5700,-0.0350
61996791,sitting,-0.0395,-0.9980,0.0102,0.8400,-3.5700,-0.1050
61996810,sitting,-0.0390,-0.9989,0.0105,0.8400,-3.5350,-0.0700
61996830,sitting,-0.0395,-0.9992,0.0115,0.8400,-3.5000,-0.1050
61996849,sitting,-0.0398,-0.9987,0.0102,0.8750,-3.5700,-0.0700
61996868,sitting,-0.0388,-0.9982,0.0107,0.8400,-3.5000,-0.0700
61996887,sitting,-0.0395,-0.9984,0.0105,0.8050,-3.5000,-0.0700
61996907,sitting,-0.0398,-0.9982,0.0098,0.8400,-3.5700,-0.0700
61996926,sitting,-0.0393,-0.9977,0.0093,0.8050,-3.5350,-0.1050
61996945,sitting,-0.0383,-0.9982,0.0102,0.8050,-3.5000,-0.1050
61996964,sitting,-0.0398,-0.9980,0.0105,0.8400,-3.5000,-0.0700
61996983,sitting,-0.0395,-0.9982,0.0098,0.8750,-3.5350,-0.1050
61997003,sitting,-0.0400,-0.9984,0.0100,0.8400,-3.5000,-0.0350
61997022,sitting,-0.0373,-0.9975,0.0095,0.8400,-3.5700,-0.0700
61997041,sitting,-0.0393,-0.9987,0.0095,0.8400,-3.5350,-0.1050
61997060,sitting,-0.0390,-0.9989,0.0098,0.8400,-3.5350,-0.0700
61997080,sitting,-0.0390,-0.9992,0.0095,0.8400,-3.5350,-0.0700
61997099,sitting,-0.0393,-0.9992,0.0093,0.9100,-3.5350,-0.0700
61997118,sitting,-0.0390,-0.9987,0.0102,0.8750,-3.5000,-0.0700
61997137,sitting,-0.0393,-0.9982,0.0110,0.8400,-3.5000,-0.0700
61997157,sitting,-0.0386,-0.9980,0.0105,0.8400,-3.5350,-0.0700
61997176,sitting,-0.0386,-0.9992,0.0107,0.8750,-3.5350,-0.0350
61997195,sitting,-0.0390,-0.9992,0.0090,0.8050,-3.5000,-0.0350
61997214,sitting,-0.0393,-0.9994,0.0098,0.8400,-3.5000,-0.0700
61997233,sitting,-0.0388,-0.9984,0.0095,0.8400,-3.5350,-0.0700
61997253,sitting,-0.0386,-0.9980,0.0093,0.8050,-3.5000,-0.1050
61997272,sitting,-0.0386,-0.9982,0.0100,0.8400,-3.5000,-0.0700
61997291,sitting,-0.0393,-0.9975,0.0100,0.8400,-3.5350,-0.0700
61997310,sitting,-0.0398,-0.9982,0.0102,0.8400,-3.5000,-0.1050
61997330,sitting,-0.0390,-0.9982,0.0100,0.8400,-3.4650,-0.0700
61997349,sitting,-0.0390,-0.9975,0.0095,0.8750,-3.5700,-0.1050
61997368,sitting,-0.0405,-0.9977,0.0105,0.9100,-3.5700,-0.0700
61997387,sitting,-0.0398,-0.9989,0.0105,0.8750,-3.5000,-0.0700
61997407,sitting,-0.0390,-0.9980,0.0100,0.8750,-3.5350,-0.0700
61997426,sitting,-0.0398,-0.9977,0.0102,0.8400,-3.5350,-0.1400
61997445,sitting,-0.0403,-0.9984,0.0100,0.8050,-3.4650,-0.1400
61997464,sitting,-0.0400,-0.9984,0.0107,0.8400,-3.5000,-0.0700
